"","Date","Open","High","Low","Close","Volume","VWAP","TWAP"
"210",2017-08-14,0.81398307,0.97804451,0.79567218,0.97804451,55274850.0477722,0.87433926,0.86981385
"211",2017-08-13,0.72733566,0.83089116,0.71614492,0.81355295,50409044.4002662,0.78565673,0.78560868
"212",2017-08-12,0.65820434,0.73307652,0.6256218,0.72731417,27828741.6060398,0.67193686,0.67649603
"213",2017-08-11,0.56470128,0.7141531,0.55798091,0.65445768,66259867.7110738,0.63828453,0.63230575
"214",2017-08-10,0.53486663,0.58764959,0.51343014,0.575298,28320954.7834323,0.55143562,0.5510669
"215",2017-08-09,0.54926807,0.557176,0.51417171,0.54473382,24187735.9483276,0.53974333,0.54011925
"216",2017-08-08,0.47434551,0.55272454,0.45951013,0.55030681,39889210.8892651,0.49912806,0.49739146
"217",2017-08-07,0.43127378,0.48951563,0.41695006,0.47392147,30931432.550764,0.46014803,0.45551226
"218",2017-08-06,0.41059803,0.44017924,0.39516064,0.43151362,14195589.9348696,0.40696324,0.4066779
"219",2017-08-05,0.39440887,0.42765862,0.36662314,0.4088296,22135326.1742011,0.3996523,0.40246995
"220",2017-08-04,0.33350639,0.42049027,0.33350639,0.39504607,51074572.3716082,0.3855841,0.38186535
"221",2017-08-03,0.28715491,0.33748426,0.28544665,0.3336212,24653363.6886923,0.3202064,0.31504176
"222",2017-08-02,0.2932224,0.29633694,0.27307639,0.28671234,11757378.5868399,0.28476757,0.28458903
"223",2017-08-01,0.25717255,0.29563805,0.25315013,0.29247202,17560076.1513091,0.27397014,0.27130282
"224",2017-07-31,0.25660027,0.26172382,0.2484471,0.25691452,9589806.14796897,0.25637625,0.25624063
"225",2017-07-30,0.27783439,0.27959643,0.25447806,0.25620116,12388679.1677694,0.26623599,0.2666047
"226",2017-07-29,0.26844006,0.27801361,0.24740932,0.27774613,9941253.56735408,0.26109649,0.26075529
"227",2017-07-28,0.27425033,0.2786638,0.26353476,0.26750238,10780198.3094454,0.27119813,0.27129468
"228",2017-07-27,0.27658668,0.28548108,0.27572689,0.27572689,12027358.5238087,0.28185042,0.28176524
"229",2017-07-26,0.25218045,0.28559428,0.24272773,0.27718052,16743637.7180675,0.26494343,0.26236341
"230",2017-07-25,0.26581238,0.26847794,0.23967433,0.25146817,11529166.672812,0.25423198,0.25357006
"231",2017-07-24,0.26442851,0.27178006,0.23978915,0.26453646,16798966.0002531,0.26010987,0.25996011
"232",2017-07-23,0.27059837,0.2770972,0.25534627,0.26793462,11300761.4459727,0.26901579,0.26909627
"233",2017-07-22,0.26141518,0.27708577,0.25280736,0.27027125,14943367.7355663,0.26457954,0.26482684
"234",2017-07-21,0.29239801,0.30611256,0.24812133,0.26142936,23947704.6132711,0.28776886,0.28701497
"235",2017-07-20,0.23481791,0.29634627,0.2328984,0.28992282,35221267.7707793,0.27107368,0.26977697
"236",2017-07-19,0.27271199,0.28496692,0.23179455,0.23456415,27203764.7416802,0.26094051,0.25914638
"237",2017-07-18,0.26592827,0.31184952,0.25060155,0.27188464,42657375.1697095,0.28341581,0.28483674
"238",2017-07-17,0.18122414,0.27942861,0.1792861,0.26285975,57983110.5832477,0.23654784,0.22776029
"239",2017-07-16,0.15989896,0.18710766,0.15577743,0.18212457,22880118.5658862,0.16709732,0.16746447
"240",2017-07-15,0.17669375,0.17758261,0.14461206,0.15962949,24607952.1821399,0.16187166,0.16232948
"241",2017-07-14,0.21526966,0.21526966,0.16427334,0.17649026,14690441.1758062,0.19174956,0.19230447
"242",2017-07-13,0.2309214,0.2403746,0.19723382,0.21831103,15284403.8739606,0.22165097,0.22120482
"243",2017-07-12,0.19258795,0.23877963,0.18562947,0.23016763,17863763.4888838,0.21005994,0.21083882
"244",2017-07-11,0.21385086,0.23195082,0.18633047,0.19524509,30767887.4368406,0.21193995,0.21152816
"245",2017-07-10,0.30537001,0.30633583,0.18855864,0.21699806,32481218.8655278,0.25508837,0.26972897
"246",2017-07-09,0.30368591,0.31407408,0.28571129,0.30526315,6659106.76013032,0.29737958,0.29771666
"247",2017-07-08,0.28687599,0.32397407,0.28257459,0.30569227,9111336.82233497,0.29414012,0.29543076
"248",2017-07-07,0.35546129,0.3576197,0.27342057,0.28713357,23053601.3339511,0.31962215,0.32276016
"249",2017-07-06,0.38394368,0.38651895,0.32118508,0.353919,17674387.0912776,0.3671646,0.37032704
"250",2017-07-05,0.39870829,0.40454605,0.37562181,0.38286018,6797704.61566194,0.38984336,0.38980128
"251",2017-07-04,0.38138694,0.41375938,0.37865409,0.39787125,7469820.87177805,0.39377771,0.39435584
"252",2017-07-03,0.38493946,0.38885055,0.35980059,0.38087891,8778300.3220421,0.37691079,0.37696865
"253",2017-07-02,0.39716062,0.40040365,0.36930199,0.38603956,6565891.27193105,0.38425502,0.38505475
"254",2017-07-01,0.41126257,0.42398047,0.38804165,0.39511948,4487300.83634616,0.40796831,0.40658883
"255",2017-06-30,0.4217988,0.46020837,0.40957707,0.41149653,10279257.7051688,0.43264047,0.43183433
"256",2017-06-29,0.38199918,0.46427005,0.37214657,0.41227069,12710017.7507939,0.40391382,0.40250548
"257",2017-06-28,0.39878816,0.40379973,0.35900159,0.38467501,12438375.5268108,0.38257677,0.38265487
