"","Date","Open","High","Low","Close","Volume","VWAP","TWAP"
"236",2017-08-08,196.22976438,206.44392425,194.68009441,205.33443928,174001.22354189,198.86557505,198.86162684
"237",2017-08-07,188.83299727,197.34225115,186.94998849,196.69373693,164774.10630348,192.98417811,192.82155749
"238",2017-08-06,193.76447266,195.39849588,188.44122535,188.89808085,134117.30585259,191.84341727,191.78806299
"239",2017-08-05,187.68151636,194.60593402,186.05982206,193.75209769,212186.04740576,191.11655127,190.95502291
"240",2017-08-04,187.72005379,190.52924644,186.84757505,187.64038171,155003.28658239,188.49601503,188.48621046
"241",2017-08-03,183.46170604,190.30692984,180.66651789,187.8096011,138597.62345463,185.59118863,185.19855781
"242",2017-08-02,186.21507642,187.61236689,181.96143881,183.76556091,105095.16887859,184.6142385,184.4337762
"243",2017-08-01,179.75149571,188.76960203,178.03150431,186.23138946,190641.89196827,182.67309968,182.78888369
"244",2017-07-31,173.91782707,181.58952003,173.40205159,179.50066829,163596.49055907,176.97338318,176.88295104
"245",2017-07-30,185.83170687,188.41696553,173.6144845,173.6144845,143805.12590949,180.24310102,179.7680533
"246",2017-07-29,186.58528856,188.40934441,170.27616569,186.3961652,218838.44572993,177.19604117,177.4400299
"247",2017-07-28,195.41337182,197.23622227,182.76533478,186.65974248,160863.75147998,190.29537187,190.81248066
"248",2017-07-27,196.49516928,201.04406507,194.29777017,195.45788674,139432.86821292,197.50335426,197.34693969
"249",2017-07-26,195.98809985,201.45231433,188.79456239,195.79475549,202565.83087571,195.46069845,195.72274013
"250",2017-07-25,203.9290619,211.99439145,188.80419504,196.8968901,381819.42420564,199.59966609,199.3002863
"251",2017-07-24,190.9516213,216.17165689,186.19073842,204.21705467,418504.66649417,203.68286983,200.30106607
"252",2017-07-23,189.32821432,191.32568432,182.68980567,190.92628788,150768.13492595,187.27198889,187.29725816
"253",2017-07-22,182.95498471,189.52306227,182.32041693,189.28841455,171302.7817997,187.23847973,187.25438427
"254",2017-07-21,189.24481278,192.74333069,180.51201748,182.89727629,232895.41179077,186.6979542,186.57356668
"255",2017-07-20,157.26955316,194.17472251,156.66003561,187.77017864,505587.48457266,184.63587834,181.58044166
"256",2017-07-19,159.37798811,171.25882198,154.5655951,155.6164856,176250.85314889,163.53405657,163.48615237
"257",2017-07-18,153.72423596,166.65057828,146.58710491,160.65573199,177318.54823728,155.88643544,156.13969524
"258",2017-07-17,133.45900329,155.83991157,132.90065825,153.43926322,211574.8332616,143.32100225,143.59414542
